name,count,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
Bernabe,31,70.968,3.2260000000000004,0.0,25.805999999999997,0.0,0.0
Bernadette,672,8.482000000000001,75.0,8.929,6.845,0.298,0.446
Bernadine,100,4.0,75.0,17.0,4.0,0.0,0.0
Bernard,1244,1.768,84.486,10.209,3.3760000000000003,0.0,0.161
Bernardino,35,74.286,14.286,0.0,11.429,0.0,0.0
Bernardo,133,72.18,9.023,2.256,16.541,0.0,0.0
Bernhard,54,0.0,98.148,0.0,1.8519999999999999,0.0,0.0
Bernice,319,5.956,65.204,26.331999999999997,2.508,0.0,0.0
Bernie,78,11.538,70.513,5.127999999999999,12.821,0.0,0.0
Bert,198,1.01,89.899,1.01,8.081,0.0,0.0
Berta,60,56.667,38.333,3.333,1.6669999999999998,0.0,0.0
Bertha,439,61.503,25.285,12.073,0.9109999999999999,0.228,0.0
Bertram,45,0.0,60.0,31.111,8.889,0.0,0.0
Bertrand,41,2.439,68.293,19.512,7.317,0.0,2.439
Beryl,66,0.0,86.36399999999999,9.091000000000001,3.03,1.515,0.0
Bessie,122,4.098,49.18,40.983999999999995,5.7379999999999995,0.0,0.0
Beth,2511,0.518,98.566,0.358,0.43799999999999994,0.0,0.11900000000000001
Bethann,41,0.0,100.0,0.0,0.0,0.0,0.0
Bethanne,27,0.0,100.0,0.0,0.0,0.0,0.0
Bethany,599,0.6679999999999999,96.995,1.169,0.6679999999999999,0.16699999999999998,0.33399999999999996
Betsy,503,3.9760000000000004,91.45100000000001,1.59,2.783,0.19899999999999998,0.0
Bette,162,1.235,96.914,1.235,0.617,0.0,0.0
Bettie,88,1.136,64.773,31.818,1.136,1.136,0.0
Bettina,90,6.667000000000001,80.0,8.889,3.333,1.111,0.0
Betty,2875,2.957,82.296,10.47,3.965,0.139,0.174
Bettye,78,0.0,57.692,41.026,0.0,1.2819999999999998,0.0
Beulah,35,0.0,65.714,31.429000000000002,2.8569999999999998,0.0,0.0
Beverley,104,0.9620000000000001,87.5,9.615,0.9620000000000001,0.0,0.9620000000000001
Beverly,2997,1.535,87.855,9.142000000000001,1.1340000000000001,0.133,0.2
Bharat,79,0.0,21.519000000000002,0.0,77.215,1.266,0.0
Bhavna,37,2.7030000000000003,21.622,0.0,75.676,0.0,0.0
Bhupinder,31,0.0,22.581,6.452000000000001,64.516,6.452000000000001,0.0
Bianca,113,34.513000000000005,58.407,6.195,0.885,0.0,0.0
Bibi,54,5.556,33.333,3.7039999999999997,53.70399999999999,1.8519999999999999,1.8519999999999999
Bijan,37,0.0,86.486,0.0,13.514000000000001,0.0,0.0
Bill,590,2.7119999999999997,83.898,2.7119999999999997,10.339,0.16899999999999998,0.16899999999999998
Billie,456,2.193,89.912,5.921,1.0959999999999999,0.21899999999999997,0.6579999999999999
Billy,1274,2.983,84.301,7.849,4.003,0.392,0.47100000000000003
Bin,95,0.0,3.158,0.0,96.84200000000001,0.0,0.0
Bina,32,3.125,25.0,0.0,62.5,9.375,0.0
Bing,97,2.062,6.186,0.0,91.75299999999999,0.0,0.0
Binh,142,1.4080000000000001,4.225,0.0,94.366,0.0,0.0
Bipin,32,0.0,34.375,3.125,56.25,6.25,0.0
Birgit,42,0.0,97.619,0.0,2.381,0.0,0.0
Birgitta,23,0.0,100.0,0.0,0.0,0.0,0.0
Bjorn,41,0.0,100.0,0.0,0.0,0.0,0.0
Blaine,203,0.0,97.537,1.4780000000000002,0.493,0.493,0.0
Blair,271,0.369,97.04799999999999,2.214,0.369,0.0,0.0
Blaise,34,0.0,88.235,8.824,2.9410000000000003,0.0,0.0
Blake,567,0.705,97.00200000000001,1.058,1.235,0.0,0.0
Blanca,489,91.20700000000001,7.975,0.204,0.613,0.0,0.0
Blanche,91,1.099,80.22,13.187000000000001,2.198,2.198,1.099
Blas,32,93.75,6.25,0.0,0.0,0.0,0.0
Blythe,37,2.7030000000000003,94.595,0.0,2.7030000000000003,0.0,0.0
Bo,134,0.0,24.627,0.0,73.881,0.746,0.746
Bob,256,1.172,85.54700000000001,2.734,10.156,0.391,0.0
Bobbi,179,1.676,97.20700000000001,0.0,0.5589999999999999,0.0,0.5589999999999999
Bobbie,407,1.72,80.835,15.725,0.491,0.737,0.491
Bobby,1129,2.923,78.122,13.729000000000001,4.252,0.354,0.62
Bogdan,79,0.0,98.734,0.0,1.266,0.0,0.0
Boguslaw,22,0.0,100.0,0.0,0.0,0.0,0.0
Bohdan,28,0.0,100.0,0.0,0.0,0.0,0.0
Bong,35,0.0,5.7139999999999995,0.0,94.286,0.0,0.0
Bonifacio,53,69.811,3.7739999999999996,0.0,24.528000000000002,0.0,1.8869999999999998
Bonita,309,1.294,86.084,11.65,0.971,0.0,0.0
Bonni,18,0.0,100.0,0.0,0.0,0.0,0.0
Bonnie,2864,0.8029999999999999,96.68299999999999,1.047,1.327,0.07,0.07
Bonny,63,0.0,95.238,1.587,3.175,0.0,0.0
Boris,280,4.643,91.429,2.8569999999999998,1.071,0.0,0.0
Boyd,190,0.526,96.316,1.579,1.053,0.0,0.526
Bozena,69,0.0,100.0,0.0,0.0,0.0,0.0
Brad,1434,0.349,97.90799999999999,0.976,0.349,0.418,0.0
Bradd,16,0.0,100.0,0.0,0.0,0.0,0.0
Braden,66,0.0,98.485,0.0,0.0,1.515,0.0
Bradford,570,0.526,96.14,1.754,1.579,0.0,0.0
Bradley,3619,0.221,98.867,0.193,0.525,0.138,0.055
Bradly,71,1.4080000000000001,98.59200000000001,0.0,0.0,0.0,0.0
Brady,202,1.485,93.069,3.96,1.485,0.0,0.0
Branden,50,2.0,96.0,0.0,0.0,0.0,2.0
Brandi,537,2.6069999999999998,90.875,5.773,0.37200000000000005,0.0,0.37200000000000005
Brandie,75,0.0,94.667,4.0,1.3330000000000002,0.0,0.0
Brandon,2681,1.6780000000000002,91.98100000000001,3.767,2.126,0.298,0.149
Brandt,56,0.0,98.214,1.786,0.0,0.0,0.0
Brandy,517,3.4819999999999998,90.71600000000001,3.4819999999999998,0.9670000000000001,0.387,0.9670000000000001
Branko,20,0.0,100.0,0.0,0.0,0.0,0.0
Brannon,25,0.0,100.0,0.0,0.0,0.0,0.0
Brant,96,0.0,97.917,2.083,0.0,0.0,0.0
Breanna,49,2.041,93.87799999999999,4.082,0.0,0.0,0.0
Breanne,52,1.923,90.385,1.923,1.923,3.846,0.0
Bree,42,0.0,95.238,4.762,0.0,0.0,0.0
Brenda,5117,4.886,84.464,9.126,1.114,0.195,0.215
Brendan,524,0.763,97.90100000000001,0.191,0.9540000000000001,0.191,0.0
Brendon,64,1.5630000000000002,92.18799999999999,4.688,0.0,0.0,1.5630000000000002
Brenna,81,1.235,98.765,0.0,0.0,0.0,0.0
Brennan,61,1.639,95.08200000000001,1.639,1.639,0.0,0.0
Brent,2108,0.8059999999999999,97.249,0.996,0.7120000000000001,0.19,0.047
Brenton,61,0.0,95.08200000000001,4.918,0.0,0.0,0.0
Bret,417,0.24,98.321,1.199,0.0,0.24,0.0
Brett,1951,0.359,98.36,0.871,0.256,0.10300000000000001,0.051
Brian,18306,0.716,96.182,1.338,1.59,0.098,0.076
Briana,102,6.8629999999999995,91.176,0.98,0.98,0.0,0.0
Brianna,104,2.885,95.19200000000001,0.9620000000000001,0.9620000000000001,0.0,0.0
Brianne,93,1.075,98.925,0.0,0.0,0.0,0.0
Brice,84,0.0,97.619,0.0,2.381,0.0,0.0
Bridget,779,1.412,92.94,5.006,0.642,0.0,0.0
Bridgett,64,1.5630000000000002,82.81299999999999,15.625,0.0,0.0,0.0
Bridgette,130,2.3080000000000003,72.308,23.846,0.769,0.769,0.0
Bridgit,17,0.0,100.0,0.0,0.0,0.0,0.0
Brien,40,2.5,92.5,2.5,2.5,0.0,0.0
Brienne,15,0.0,100.0,0.0,0.0,0.0,0.0
Brigette,37,5.405,86.486,8.107999999999999,0.0,0.0,0.0
Brigid,77,1.2990000000000002,97.40299999999999,0.0,0.0,0.0,1.2990000000000002
Brigida,32,40.625,25.0,3.125,28.125,0.0,3.125
Brigitte,176,1.705,90.34100000000001,3.977,3.977,0.0,0.0
Brijesh,15,0.0,0.0,0.0,100.0,0.0,0.0
Brion,34,2.9410000000000003,91.176,2.9410000000000003,2.9410000000000003,0.0,0.0
Brita,15,0.0,100.0,0.0,0.0,0.0,0.0
Britney,53,1.8869999999999998,92.45299999999999,5.66,0.0,0.0,0.0
Britt,99,1.01,96.97,2.02,0.0,0.0,0.0
Britta,55,0.0,100.0,0.0,0.0,0.0,0.0
Brittany,569,0.703,95.079,3.339,0.879,0.0,0.0
Brittney,144,1.389,93.056,3.472,0.6940000000000001,1.389,0.0
Britton,57,0.0,98.24600000000001,1.754,0.0,0.0,0.0
Brock,164,0.61,97.561,1.22,0.0,0.0,0.61
Brodie,17,0.0,100.0,0.0,0.0,0.0,0.0
Brody,22,0.0,100.0,0.0,0.0,0.0,0.0
Bronwyn,33,0.0,100.0,0.0,0.0,0.0,0.0
Brook,118,0.0,97.458,2.542,0.0,0.0,0.0
Brooke,744,0.672,97.31200000000001,1.344,0.40299999999999997,0.134,0.134
Brooks,151,0.0,99.338,0.0,0.662,0.0,0.0
Bruce,5348,0.617,95.568,2.113,1.3840000000000001,0.20600000000000002,0.11199999999999999
Bruno,148,18.919,80.405,0.6759999999999999,0.0,0.0,0.0
Bryan,3686,1.3559999999999999,93.625,2.116,2.821,0.027000000000000003,0.054000000000000006
Bryant,187,4.2780000000000005,73.262,15.508,6.952000000000001,0.0,0.0
Bryce,236,0.847,95.76299999999999,0.847,2.542,0.0,0.0
Bryn,36,5.556,91.667,0.0,2.778,0.0,0.0
Brynn,30,0.0,100.0,0.0,0.0,0.0,0.0
Bryon,160,0.0,93.125,5.625,0.625,0.0,0.625
Bryson,34,0.0,94.118,0.0,5.882000000000001,0.0,0.0
Buck,18,0.0,100.0,0.0,0.0,0.0,0.0
Bud,32,3.125,93.75,0.0,3.125,0.0,0.0
Buddy,65,1.538,89.23100000000001,1.538,6.154,1.538,0.0
Buffy,23,0.0,100.0,0.0,0.0,0.0,0.0
Buford,31,0.0,87.09700000000001,12.902999999999999,0.0,0.0,0.0
Burke,31,0.0,93.54799999999999,0.0,3.2260000000000004,3.2260000000000004,0.0
Burt,70,1.429,88.571,8.571,1.429,0.0,0.0
Burton,150,2.0,90.667,4.0,2.667,0.667,0.0
Byron,589,6.961,77.419,11.375,4.075,0.17,0.0
Byung,89,1.124,4.494,0.0,94.382,0.0,0.0
Cade,19,0.0,100.0,0.0,0.0,0.0,0.0
Caesar,32,40.625,46.875,3.125,9.375,0.0,0.0
Caitlin,200,0.0,97.5,0.5,2.0,0.0,0.0
Cale,22,0.0,100.0,0.0,0.0,0.0,0.0
Caleb,235,2.128,96.17,0.426,0.851,0.426,0.0
Callie,85,0.0,84.706,12.940999999999999,2.353,0.0,0.0
Calvin,749,0.6679999999999999,58.611000000000004,25.768,14.686,0.134,0.134
Cam,47,0.0,25.531999999999996,0.0,74.468,0.0,0.0
Camelia,33,12.120999999999999,69.697,12.120999999999999,6.061,0.0,0.0
Cameron,553,0.542,94.93700000000001,2.532,1.6269999999999998,0.36200000000000004,0.0
Cami,61,0.0,100.0,0.0,0.0,0.0,0.0
Camie,15,0.0,100.0,0.0,0.0,0.0,0.0
Camilla,80,0.0,92.5,7.5,0.0,0.0,0.0
Camille,385,3.117,87.53200000000001,6.752999999999999,2.338,0.0,0.26
Camilo,37,59.458999999999996,21.622,0.0,18.919,0.0,0.0
Can,33,0.0,21.212,0.0,78.788,0.0,0.0
Candace,802,0.748,90.773,7.107,1.122,0.249,0.0
Candelario,42,90.476,9.524,0.0,0.0,0.0,0.0
Candi,37,2.7030000000000003,94.595,0.0,0.0,2.7030000000000003,0.0
Candice,537,2.6069999999999998,86.77799999999999,6.145,3.7239999999999998,0.18600000000000003,0.5589999999999999
Candida,38,60.526,28.947,5.263,5.263,0.0,0.0
Candido,34,70.58800000000001,11.765,0.0,17.647000000000002,0.0,0.0
Candis,46,2.174,86.95700000000001,8.696,2.174,0.0,0.0
Candy,207,5.314,86.473,2.8989999999999996,4.831,0.483,0.0
Candyce,31,6.452000000000001,90.323,3.2260000000000004,0.0,0.0,0.0
Cara,473,0.634,95.56,2.326,0.846,0.0,0.634
Caren,137,0.0,95.62,3.65,0.73,0.0,0.0
Carey,356,0.281,96.348,1.685,1.685,0.0,0.0
Cari,195,2.051,97.436,0.0,0.513,0.0,0.0
Caridad,30,56.667,23.333000000000002,0.0,20.0,0.0,0.0
Carie,62,0.0,98.387,0.0,1.6130000000000002,0.0,0.0
Carin,89,1.124,94.382,3.3710000000000004,1.124,0.0,0.0
Carina,64,32.813,59.375,1.5630000000000002,6.25,0.0,0.0
Carissa,121,2.479,88.43,3.306,5.785,0.0,0.0
Carl,3475,0.978,90.331,6.935,1.41,0.115,0.23
Carla,1643,4.9910000000000005,86.366,7.912000000000001,0.426,0.061,0.243
Carlee,25,0.0,100.0,0.0,0.0,0.0,0.0
Carleen,75,0.0,93.333,4.0,2.667,0.0,0.0
Carlene,137,0.73,86.861,8.029,0.73,3.65,0.0
Carleton,33,0.0,90.90899999999999,6.061,0.0,3.03,0.0
Carley,26,0.0,100.0,0.0,0.0,0.0,0.0
Carlie,32,0.0,100.0,0.0,0.0,0.0,0.0
Carlin,31,0.0,87.09700000000001,6.452000000000001,6.452000000000001,0.0,0.0
Carlo,156,10.255999999999998,76.923,2.5639999999999996,10.255999999999998,0.0,0.0
Carlos,2891,82.705,13.352,1.73,2.041,0.069,0.10400000000000001
Carlotta,56,1.786,62.5,30.357,1.786,1.786,1.786
Carlton,281,1.068,69.039,28.826,1.068,0.0,0.0
Carly,158,1.266,98.101,0.0,0.633,0.0,0.0
Carlyn,26,0.0,100.0,0.0,0.0,0.0,0.0
Carma,28,0.0,100.0,0.0,0.0,0.0,0.0
Carmel,75,1.3330000000000002,80.0,12.0,6.667000000000001,0.0,0.0
Carmela,170,15.882,77.64699999999999,1.176,4.706,0.0,0.588
Carmelita,76,13.158,27.631999999999998,9.211,48.684,0.0,1.3159999999999998
Carmella,77,6.494,87.01299999999999,5.195,1.2990000000000002,0.0,0.0
Carmelo,91,34.066,50.549,2.198,12.088,1.099,0.0
Carmen,1674,51.016000000000005,41.099,5.018,2.688,0.06,0.11900000000000001
Carmine,118,1.695,98.305,0.0,0.0,0.0,0.0
Carol,9060,1.446,94.48100000000001,2.5610000000000004,1.258,0.121,0.132
Carola,31,12.902999999999999,77.419,3.2260000000000004,6.452000000000001,0.0,0.0
Carolann,44,4.545,90.90899999999999,4.545,0.0,0.0,0.0
Carole,1281,0.546,95.16,2.576,1.405,0.0,0.312
Carolee,53,1.8869999999999998,98.113,0.0,0.0,0.0,0.0
Carolina,242,64.876,23.967,1.24,9.917,0.0,0.0
Caroline,1255,2.948,89.48200000000001,2.8689999999999998,4.303,0.159,0.239
Carolyn,4692,1.364,89.429,7.928,1.0659999999999998,0.043,0.171
Carolynn,54,3.7039999999999997,92.59299999999999,3.7039999999999997,0.0,0.0,0.0
Caron,66,3.03,95.455,1.515,0.0,0.0,0.0
Carri,60,0.0,98.333,0.0,0.0,0.0,1.6669999999999998
Carrie,2385,1.048,95.22,2.2640000000000002,1.216,0.126,0.126
Carrol,37,0.0,83.78399999999999,16.215999999999998,0.0,0.0,0.0
Carroll,191,0.524,93.71700000000001,4.188,1.047,0.524,0.0
Carson,82,1.22,92.68299999999999,2.439,3.659,0.0,0.0
Carter,140,0.0,93.571,5.7139999999999995,0.7140000000000001,0.0,0.0
Cary,423,1.4180000000000001,90.78,2.128,4.965,0.0,0.7090000000000001
Caryl,77,1.2990000000000002,90.90899999999999,3.8960000000000004,2.597,1.2990000000000002,0.0
Caryn,274,1.095,96.715,0.73,1.095,0.0,0.365
Casandra,44,9.091000000000001,68.182,22.726999999999997,0.0,0.0,0.0
Casey,1153,0.607,95.31700000000001,1.561,2.342,0.087,0.087
Casimir,31,3.2260000000000004,93.54799999999999,3.2260000000000004,0.0,0.0,0.0
Cassandra,655,2.748,75.725,20.0,1.527,0.0,0.0
Cassidy,50,2.0,92.0,2.0,4.0,0.0,0.0
Cassie,174,0.575,95.977,1.724,1.149,0.575,0.0
Catalina,140,65.0,19.285999999999998,0.0,14.286,0.7140000000000001,0.7140000000000001
Caterina,40,5.0,95.0,0.0,0.0,0.0,0.0
Catharine,93,2.151,95.699,1.075,1.075,0.0,0.0
Catherine,5852,1.555,93.319,2.3409999999999997,2.563,0.154,0.068
Cathi,50,0.0,100.0,0.0,0.0,0.0,0.0
Cathie,93,0.0,95.699,3.2260000000000004,1.075,0.0,0.0
Cathleen,512,1.5630000000000002,97.852,0.0,0.391,0.0,0.195
Cathryn,177,0.565,97.175,1.13,0.0,0.0,1.13
Cathy,1856,2.0469999999999997,91.756,3.071,2.909,0.054000000000000006,0.162
Catrina,52,3.846,73.077,19.230999999999998,3.846,0.0,0.0
Cecelia,224,5.357,82.14299999999999,10.267999999999999,2.2319999999999998,0.0,0.0
Cecil,326,1.534,79.141,17.485,1.534,0.0,0.307
Cecile,97,1.031,80.41199999999999,7.216,11.34,0.0,0.0
Cecilia,704,37.358000000000004,48.011,2.273,12.074000000000002,0.142,0.142
Cecilio,35,77.143,17.143,0.0,5.7139999999999995,0.0,0.0
Cecily,39,0.0,89.744,2.5639999999999996,7.692,0.0,0.0
Cedric,132,0.0,27.273000000000003,62.121,9.091000000000001,0.0,1.515
Celeste,387,5.943,83.463,5.943,4.393,0.258,0.0
Celestino,30,60.0,16.667,3.333,20.0,0.0,0.0
Celia,353,40.793,51.275,2.833,4.816,0.0,0.28300000000000003
Celina,75,57.333,36.0,2.667,4.0,0.0,0.0
Celine,49,6.122000000000001,81.633,4.082,8.163,0.0,0.0
Celso,61,78.689,9.836,0.0,11.475,0.0,0.0
Cesar,681,83.84700000000001,7.047999999999999,0.147,8.957,0.0,0.0
Cezary,19,0.0,100.0,0.0,0.0,0.0,0.0
Chad,3153,0.444,97.71600000000001,0.7929999999999999,0.825,0.19,0.032
Chadwick,120,0.833,98.333,0.0,0.833,0.0,0.0
Chan,67,0.0,10.448,0.0,89.552,0.0,0.0
Chance,73,4.11,90.411,4.11,0.0,1.37,0.0
Chanda,58,0.0,63.793,22.414,13.793,0.0,0.0
Chandler,45,2.222,88.889,6.667000000000001,2.222,0.0,0.0
Chandra,194,1.031,57.216,12.370999999999999,28.866,0.515,0.0
Chang,159,0.629,1.8869999999999998,0.0,96.855,0.0,0.629
Chanh,24,0.0,0.0,0.0,100.0,0.0,0.0
Channing,16,0.0,100.0,0.0,0.0,0.0,0.0
Chantal,72,2.778,69.444,18.055999999999997,9.722000000000001,0.0,0.0
Chantel,47,6.382999999999999,80.851,12.765999999999998,0.0,0.0,0.0
Chantelle,46,2.174,78.26100000000001,13.043,6.522,0.0,0.0
Chao,75,0.0,2.667,0.0,97.333,0.0,0.0
Charissa,36,5.556,86.111,2.778,5.556,0.0,0.0
Charisse,50,8.0,70.0,18.0,4.0,0.0,0.0
Charity,163,1.84,88.344,7.362,1.84,0.613,0.0
Charla,73,0.0,89.041,5.479,2.74,2.74,0.0
Charleen,69,0.0,89.855,2.8989999999999996,5.797000000000001,1.449,0.0
Charlene,1066,1.595,86.21,9.568,2.064,0.188,0.375
Charles,16262,1.23,91.37899999999999,5.547000000000001,1.494,0.16,0.191
Charley,44,4.545,68.182,15.909,11.364,0.0,0.0
Charlie,366,7.104,54.372,23.224,15.027000000000001,0.273,0.0
Charlotte,1247,1.3630000000000002,89.495,6.897,1.3630000000000002,0.401,0.48100000000000004
Charmaine,146,2.74,58.903999999999996,27.397,8.904,1.37,0.685
Chase,145,2.069,92.414,1.379,2.069,1.379,0.69
Chasity,37,0.0,81.081,16.215999999999998,0.0,2.7030000000000003,0.0
Chastity,36,5.556,86.111,8.333,0.0,0.0,0.0
Chau,99,0.0,2.02,0.0,97.98,0.0,0.0
Chauncey,33,0.0,51.515,45.455,3.03,0.0,0.0
Chee,30,3.333,0.0,3.333,93.333,0.0,0.0
Chelsea,260,1.538,95.0,1.1540000000000001,2.3080000000000003,0.0,0.0
Chelsey,51,0.0,100.0,0.0,0.0,0.0,0.0
Chen,53,0.0,7.547000000000001,0.0,92.45299999999999,0.0,0.0
Cheng,99,1.01,2.02,0.0,96.97,0.0,0.0
Cheri,442,0.905,95.70100000000001,2.715,0.679,0.0,0.0
Cherie,401,2.7430000000000003,93.01700000000001,2.244,1.995,0.0,0.0
Cherise,31,0.0,61.29,35.484,3.2260000000000004,0.0,0.0
Cherri,40,0.0,95.0,2.5,2.5,0.0,0.0
Cherrie,34,2.9410000000000003,73.529,14.706,8.824,0.0,0.0
Cherry,85,1.176,63.528999999999996,11.765,20.0,2.353,1.176
Cherryl,31,0.0,87.09700000000001,12.902999999999999,0.0,0.0,0.0
Cheryl,5915,0.659,92.764,5.224,1.099,0.085,0.16899999999999998
Cheryle,63,1.587,92.06299999999999,4.762,1.587,0.0,0.0
Cheryll,34,2.9410000000000003,91.176,2.9410000000000003,2.9410000000000003,0.0,0.0
Chester,406,0.7390000000000001,85.714,8.867,4.187,0.493,0.0
Chet,70,2.8569999999999998,85.714,5.7139999999999995,4.2860000000000005,1.429,0.0
Chetan,40,0.0,17.5,0.0,82.5,0.0,0.0
Cheuk,15,0.0,0.0,0.0,100.0,0.0,0.0
Cheyenne,32,0.0,81.25,9.375,0.0,9.375,0.0
Chi,224,0.0,2.679,0.0,97.321,0.0,0.0
Chia,39,0.0,2.5639999999999996,0.0,97.436,0.0,0.0
Chien,39,0.0,0.0,0.0,100.0,0.0,0.0
Chih,34,0.0,0.0,0.0,100.0,0.0,0.0
Chin,57,1.754,1.754,0.0,96.491,0.0,0.0
Ching,62,0.0,3.2260000000000004,0.0,96.774,0.0,0.0
Chinh,61,0.0,1.639,0.0,98.361,0.0,0.0
Chirag,43,0.0,9.302,0.0,88.37200000000001,0.0,2.326
Chitra,31,0.0,12.902999999999999,0.0,83.87100000000001,0.0,3.2260000000000004
Chloe,42,4.762,80.952,4.762,9.524,0.0,0.0
Chong,158,1.266,8.228,0.633,88.60799999999999,0.0,1.266
Chris,2500,2.2,91.68,1.6,4.28,0.12,0.12
Christa,375,0.8,98.133,1.067,0.0,0.0,0.0
Christal,36,0.0,69.444,27.778000000000002,2.778,0.0,0.0
Christel,52,1.923,90.385,5.769,0.0,0.0,1.923
Christen,96,0.0,97.917,2.083,0.0,0.0,0.0
Christi,259,1.544,96.525,0.0,1.544,0.386,0.0
Christian,1473,10.794,85.064,1.8330000000000002,1.969,0.068,0.272
Christiana,50,0.0,76.0,24.0,0.0,0.0,0.0
Christiane,64,4.688,95.31299999999999,0.0,0.0,0.0,0.0
Christianne,18,0.0,100.0,0.0,0.0,0.0,0.0
Christie,534,2.247,93.258,2.434,2.06,0.0,0.0
Christin,88,1.136,97.727,0.0,1.136,0.0,0.0
Christina,4174,6.349,88.524,1.7730000000000001,2.947,0.264,0.14400000000000002
Christine,8298,1.9040000000000001,93.444,1.386,3.097,0.06,0.10800000000000001
Christoph,38,0.0,97.368,0.0,2.6319999999999997,0.0,0.0
Christophe,57,0.0,98.24600000000001,0.0,1.754,0.0,0.0
Christopher,20768,1.786,94.544,1.9980000000000002,1.401,0.125,0.14400000000000002
Christos,62,1.6130000000000002,98.387,0.0,0.0,0.0,0.0
Christy,1047,1.242,94.65100000000001,1.146,2.674,0.0,0.287
Chrystal,91,2.198,78.02199999999999,14.286,4.396,0.0,1.099
Chu,31,0.0,6.452000000000001,0.0,93.54799999999999,0.0,0.0
Chuan,32,0.0,3.125,0.0,96.875,0.0,0.0
Chuck,115,0.87,80.0,0.87,17.391,0.0,0.87
Chun,152,0.6579999999999999,2.6319999999999997,0.0,96.711,0.0,0.0
Chung,161,0.0,1.8630000000000002,0.621,97.516,0.0,0.0
Chuong,73,0.0,2.74,0.0,97.26,0.0,0.0
Cinda,56,5.357,85.714,5.357,3.571,0.0,0.0
Cindee,20,0.0,100.0,0.0,0.0,0.0,0.0
Cindi,120,2.5,95.833,0.0,1.6669999999999998,0.0,0.0
Cindy,2692,3.343,89.74700000000001,0.8540000000000001,5.906000000000001,0.111,0.037000000000000005
Cipriano,43,83.721,6.977,0.0,9.302,0.0,0.0
Cirilo,30,76.667,3.333,0.0,20.0,0.0,0.0
Ciro,31,48.387,48.387,0.0,3.2260000000000004,0.0,0.0
Clair,77,0.0,96.104,2.597,1.2990000000000002,0.0,0.0
Claire,768,1.042,94.141,1.693,2.995,0.0,0.13
Clara,430,20.233,60.233000000000004,14.884,4.651,0.0,0.0
Clare,236,1.271,94.492,1.271,2.542,0.0,0.424
Clarence,721,0.41600000000000004,67.12899999999999,27.462,4.438,0.27699999999999997,0.27699999999999997
Clarice,86,2.326,74.419,13.953,8.14,1.163,0.0
Clarissa,117,16.239,64.957,11.110999999999999,6.837999999999999,0.0,0.855
Clark,388,0.773,92.78399999999999,3.093,2.577,0.0,0.773
Clarke,41,0.0,95.12200000000001,0.0,4.878,0.0,0.0
Claude,369,1.355,85.366,12.737,0.271,0.271,0.0
Claudette,173,1.734,65.896,29.48,2.312,0.0,0.578
Claudia,1569,30.784000000000002,64.054,3.697,1.02,0.191,0.255
Claudine,102,3.9219999999999997,83.333,9.804,1.9609999999999999,0.0,0.98
Claudio,130,53.077,45.385,0.769,0.769,0.0,0.0
Claus,20,0.0,100.0,0.0,0.0,0.0,0.0
Clay,303,0.0,97.03,1.32,1.32,0.0,0.33
Clayton,595,0.336,93.613,2.6889999999999996,2.6889999999999996,0.336,0.336
Clement,113,2.655,57.522,21.239,18.584,0.0,0.0
Clemente,61,68.852,18.033,1.639,11.475,0.0,0.0
Cleo,70,7.143,60.0,27.143,5.7139999999999995,0.0,0.0
Cleve,20,0.0,100.0,0.0,0.0,0.0,0.0
Cleveland,43,0.0,37.209,60.465,2.326,0.0,0.0
Cliff,118,0.847,84.74600000000001,5.932,8.475,0.0,0.0
Clifford,1176,0.255,90.561,5.782,3.3160000000000003,0.085,0.0
Clifton,347,0.865,74.928,20.749000000000002,2.305,0.28800000000000003,0.865
Clint,364,1.099,94.23100000000001,1.374,2.747,0.275,0.275
Clinton,662,0.604,88.21799999999999,9.215,1.8130000000000002,0.0,0.151
Clive,57,1.754,75.439,19.298,3.509,0.0,0.0
Clyde,483,1.035,83.23,11.800999999999998,3.313,0.414,0.207
Coby,30,0.0,96.667,0.0,0.0,3.333,0.0
Cody,497,0.604,96.781,1.207,1.006,0.201,0.201
Colby,118,0.0,98.305,0.847,0.847,0.0,0.0
Cole,139,0.7190000000000001,94.964,3.597,0.0,0.0,0.7190000000000001
Coleen,193,1.036,94.301,2.591,1.554,0.518,0.0
Coleman,41,0.0,92.68299999999999,7.317,0.0,0.0,0.0
Colette,254,0.39399999999999996,90.945,7.48,0.787,0.0,0.39399999999999996
Colin,632,0.316,94.462,3.0060000000000002,2.057,0.0,0.158
Colleen,2533,0.5920000000000001,97.789,0.711,0.6709999999999999,0.19699999999999998,0.039
Collette,82,0.0,93.902,3.659,2.439,0.0,0.0
Collin,131,1.527,90.84,4.58,3.053,0.0,0.0
Colm,22,0.0,100.0,0.0,0.0,0.0,0.0
Colt,17,0.0,100.0,0.0,0.0,0.0,0.0
Colton,35,0.0,100.0,0.0,0.0,0.0,0.0
Concepcion,125,79.2,7.2,0.0,13.6,0.0,0.0
Concetta,90,1.111,96.667,2.222,0.0,0.0,0.0
Connie,2534,3.236,89.976,2.013,4.578,0.11800000000000001,0.079
Conor,47,0.0,100.0,0.0,0.0,0.0,0.0
Conrad,264,5.682,78.40899999999999,8.333,6.439,0.758,0.379
Conrado,48,41.667,8.333,0.0,50.0,0.0,0.0
Constance,1270,1.024,91.811,5.984,0.866,0.157,0.157
